更新日期,#genre#
CCTV发现之旅,http://8.138.7.223/tv/migu2.php?id=26$IPV4•线路5
CCTV电视指南,http://120.76.248.139/live/bfgd/4200000164.m3u8$IPV4•线路1
CCTV电视指南,https://cc06.tv12.xyz/39.m3u8$IPV4•线路2
CCTV电视指南,http://183.11.239.36:808/hls/13/index.m3u8$IPV4•线路3
CCTV电视指南,http://ygbh.site/php/bfgd.php?id=164$IPV4•线路4
CCTV兵器科技,http://120.238.94.10:9901/tsfile/live/1096_1.m3u8$IPV4•线路1
CCTV兵器科技,http://58.17.48.228:808/hls/99/index.m3u8$IPV4•线路2
CCTV兵器科技,http://sh.lnott.top:880/dx81.m3u8$IPV4•线路3
CCTV兵器科技,http://183.11.239.36:808/hls/21/index.m3u8$IPV4•线路4
CCTV兵器科技,http://n1.gzbody.com:85/rtp/239.253.43.9:5146$IPV4•线路5
CCTV第一剧场,http://113.57.111.4:1111/tsfile/live/1034_1.m3u8$IPV4•线路1
CCTV第一剧场,http://58.17.48.228:808/hls/89/index.m3u8$IPV4•线路2
CCTV第一剧场,http://n1.gzbody.com:85/rtp/239.253.43.15:5146$IPV4•线路3
CCTV第一剧场,http://dassby.qqff.top:99/live/第一剧场/index.m3u8$IPV4•线路4
CCTV第一剧场,http://jackgao.top:35455/nptv/dyjc.m3u8$IPV4•线路5
CCTV第一剧场,http://cdn.jdshipin.com:8880/huya.php?id=11342390$IPV4•线路6
CCTV第一剧场,http://183.11.239.36:808/hls/98/index.m3u8$IPV4•线路7
CCTV第一剧场,https://live.tvfix.org/live/cmc/index.m3u8$IPV4•线路8
CCTV第一剧场,http://tl.061833.xyz/tl/null-6$IPV4•线路9
CCTV央视台球,http://satellitepull.cnr.cn/live/wx32nmgyygb/playlist.m3u8$IPV4•线路1
CCTV央视台球,http://n1.gzbody.com:85/rtp/239.253.43.11:5146$IPV4•线路2
CCTV央视台球,http://sh.lnott.top:880/dx82.m3u8$IPV4•线路3
CCTV央视台球,http://183.11.239.36:808/hls/73/index.m3u8$IPV4•线路4
CCTV央视台球,http://58.17.48.228:808/hls/94/index.m3u8$IPV4•线路5
CCTV央视台球,http://dassby.qqff.top:99/live/高尔夫网球/index.m3u8$IPV4•线路6
CCTV央视台球,http://183.11.239.36:808/hls/73/index.m3u8$IPV4•线路7
CCTV央视台球,http://sh.lnott.top:880/dx82.m3u8$IPV4•线路8
CCTV央视台球,http://n1.gzbody.com:85/rtp/239.253.43.11:5146$IPV4•线路9
CCTV央视台球,http://dassby.qqff.top:99/live/高尔夫网球/index.m3u8$IPV4•线路10
CCTV央视台球,http://58.17.48.228:808/hls/94/index.m3u8$IPV4•线路11
CCTV老故事,http://8.138.7.223/tv/migu3.php?id=lgs$IPV4•线路1
CCTV老故事,http://kkk.888.3116598.xyz/api.php?n=tttt&id=ZcwZdM&tk=FgM0vQMejxvG$IPV4•线路2
CCTV老故事,http://183.11.239.36:808/hls/26/index.m3u8$IPV4•线路3
CCTV老故事,http://ygbh.site/php/bfgd.php?id=166$IPV4•线路4
CCTV老故事,http://cdn3.132.us.kg/live/cwjd/stream.m3u8$IPV4•线路5
CCTV老故事,http://cdn3.163189.xyz/live/cwjd/stream.m3u8$IPV4•线路6
CCTV老故事,http://8.138.7.223/tv/migu2.php?id=25$IPV4•线路7
CCTV世界地理,http://111.61.236.247:9081/hls/62/index.m3u8$IPV4•线路1
CCTV世界地理,http://120.76.248.139/live/bfgd/4200000177.m3u8$IPV4•线路2
CCTV世界地理,http://183.11.239.36:808/hls/11/index.m3u8$IPV4•线路3
CCTV世界地理,http://ygbh.site/php/bfgd.php?id=177$IPV4•线路4
CCTV世界地理,https://cc06.tv12.xyz/104.m3u8$IPV4•线路5
CCTV世界地理,http://61.184.46.85:9901/tsfile/live/1025_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路6
CCTV世界地理,http://58.17.48.228:808/hls/93/index.m3u8$IPV4•线路7
CCTV世界地理,http://dassby.qqff.top:99/live/世界地理/index.m3u8$IPV4•线路8
CCTV世界地理,http://sh.lnott.top:880/dx72.m3u8$IPV4•线路9
CCTV世界地理,http://www.lizhinas.top:1009/rtp/239.252.219.93:5140$IPV4•线路10
CCTV世界地理,http://www.dsk.cc/php/bfgd.php?id=sjdl$IPV4•线路11
CCTV世界地理,https://cc06.tv12.xyz/104.m3u8$IPV4•线路12
CCTV世界地理,http://111.61.236.247:9081/hls/62/index.m3u8$IPV4•线路13
CCTV世界地理,http://www.dsk.cc/php/bfgd.php?id=sjdl$IPV4•线路14
CCTV世界地理,http://sh.lnott.top:880/dx72.m3u8$IPV4•线路15
CCTV世界地理,http://61.184.46.85:9901/tsfile/live/1025_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路16
CCTV世界地理,http://ygbh.site/php/bfgd.php?id=177$IPV4•线路17
CCTV世界地理,http://www.lizhinas.top:1009/rtp/239.252.219.93:5140$IPV4•线路18
CCTV世界地理,http://dassby.qqff.top:99/live/世界地理/index.m3u8$IPV4•线路19
CCTV世界地理,http://58.17.48.228:808/hls/93/index.m3u8$IPV4•线路20
CCTV世界地理,http://120.76.248.139/live/bfgd/4200000177.m3u8$IPV4•线路21
CCTV世界地理,http://183.11.239.36:808/hls/11/index.m3u8$IPV4•线路22
CCTV女性时尚,http://120.76.248.139/live/bfgd/4200000176.m3u8$IPV4•线路1
CCTV女性时尚,http://111.61.236.247:9081/hls/59/index.m3u8$IPV4•线路2
CCTV女性时尚,https://cc06.tv12.xyz/95.m3u8$IPV4•线路3
CCTV女性时尚,http://ygbh.site/php/bfgd.php?id=176$IPV4•线路4
CCTV女性时尚,http://58.17.48.228:808/hls/95/index.m3u8$IPV4•线路5
CCTV女性时尚,http://183.11.239.36:808/hls/12/index.m3u8$IPV4•线路6
CCTV女性时尚,http://dassby.qqff.top:99/live/女性时尚/index.m3u8$IPV4•线路7
CCTV女性时尚,http://www.dsk.cc/php/bfgd.php?id=nxss$IPV4•线路8
CCTV怀旧剧场,http://120.76.248.139/live/bfgd/4200000224.m3u8$IPV4•线路1
CCTV怀旧剧场,http://111.61.236.247:9081/hls/67/index.m3u8$IPV4•线路2
CCTV怀旧剧场,https://cc06.tv12.xyz/52.m3u8$IPV4•线路3
CCTV怀旧剧场,http://58.17.48.228:808/hls/92/index.m3u8$IPV4•线路4
CCTV怀旧剧场,http://dassby.qqff.top:99/live/怀旧剧场/index.m3u8$IPV4•线路5
CCTV怀旧剧场,http://sh.lnott.top:880/dx95.m3u8$IPV4•线路6
CCTV怀旧剧场,http://183.11.239.36:808/hls/92/index.m3u8$IPV4•线路7
CCTV怀旧剧场,http://jackgao.top:35455/nptv/hjjc.m3u8$IPV4•线路8
CCTV文化精品,http://58.17.48.228:808/hls/96/index.m3u8$IPV4•线路1
CCTV文化精品,http://183.11.239.36:808/hls/97/index.m3u8$IPV4•线路2
CCTV文化精品,http://www.lizhinas.top:1009/rtp/239.252.219.81:5140$IPV4•线路3
CCTV4K,http://106.116.242.252:9999/rtp/239.254.201.67:6000$IPV4•线路1
CCTV4K,https://mursor.ottiptv.cc/gptv/G_CCTV-4K-HD.m3u8$IPV4•线路2
CCTV+1,https://cd-live-stream.news.cctvplus.com/live/smil:CHANNEL1.smil/playlist.m3u8$IPV4
CCTV中学生,http://8.138.7.223/tv/migu3.php?id=zxs$IPV4•线路1
CCTV中学生,http://kkk.888.3116598.xyz/api.php?n=tttt&id=LtSXON&tk=FgM0vQMejxvG$IPV4•线路2
CCTV中学生,http://183.11.239.36:808/hls/24/index.m3u8$IPV4•线路3
CCTV中学生,http://8.138.7.223/tv/migu2.php?id=27$IPV4•线路4
CCTV游戏风云,http://36.105.100.208:35455/itv/5000000011000031114.m3u8?cdn=bestzb$IPV4•线路1
CCTV游戏风云,http://www.cdnstv.com:6398/hls/1184/index.m3u8$IPV4•线路2
CCTV游戏风云,https://www.freetv.top/migu/790188417.m3u8?migutoken=0276ef43726b0a3df46f95059cfba0dc88fb58e0682005aef78c7fcce5c7101a4d1199cd5aa05c58eaed75bf3a107385ce216cf787ceb58c1839c276b121b05b72a1ec8d7c6f23c240511643c0$IPV4•线路3
CCTV游戏风云,https://www.freetv.top/migu/790188417.m3u8?migutoken=4bb23a171d4d63d4362dfba9a795c0f4ae95e2190f17a502e900947df23bda8e7a18b21aa9e6b578071ed4ced654a44a80d0fb8970ac8330432d19255fb721f3c1ee552fa186e2c9427e18e082$IPV4•线路4
CCTV游戏风云,http://8.138.7.223/tv/migu3.php?id=yxfy$IPV4•线路5
CCTV游戏风云,http://106.53.99.30/tv/hot.php?id=yxfy$IPV4•线路6
CCTV游戏风云,http://120.55.49.231:3095/rtp/233.50.201.183:5140$IPV4•线路7
CCTV游戏风云,http://139.196.151.191:2051/rtp/239.45.3.131:5140$IPV4•线路8
CCTV游戏风云,http://8.138.7.223/tv/migu.php?id=yxfy$IPV4•线路9
CCTV游戏风云,http://106.53.99.30/tv/hot.php?id=yxfy$IPV4•线路10
CCTV游戏风云,http://120.55.49.231:3095/rtp/233.50.201.183:5140$IPV4•线路11
CCTV游戏风云,http://139.196.151.191:2051/rtp/239.45.3.131:5140$IPV4•线路12
CCTV游戏风云,http://36.105.100.208:35455/itv/5000000011000031114.m3u8?cdn=bestzb$IPV4•线路13
CCTV游戏风云,http://8.138.7.223/tv/migu.php?id=yxfy$IPV4•线路14
CCTV游戏风云,http://8.138.7.223/tv/migu3.php?id=yxfy$IPV4•线路15
CCTV游戏风云,http://www.cdnstv.com:6398/hls/1184/index.m3u8$IPV4•线路16
CCTV游戏风云,https://www.freetv.top/migu/790188417.m3u8?migutoken=0276ef43726b0a3df46f95059cfba0dc88fb58e0682005aef78c7fcce5c7101a4d1199cd5aa05c58eaed75bf3a107385ce216cf787ceb58c1839c276b121b05b72a1ec8d7c6f23c240511643c0$IPV4•线路17
CCTV中视购物,http://58.221.214.82:9901/tsfile/live/0013_2.m3u8$IPV4
CCTV中国天气,http://ygbh.site/php/bfgd.php?id=160$IPV4
CCTV书画,http://211.103.180.178:8233/live_hls/hdmi.m3u8$IPV4•线路1
CCTV书画,http://120.76.248.139/live/bfgd/4200000180.m3u8$IPV4•线路2
CCTV书画,https://cc06.tv12.xyz/103.m3u8$IPV4•线路3
CCTV书画,http://183.11.239.36:808/hls/33/index.m3u8$IPV4•线路4
CCTV书画,http://ygbh.site/php/bfgd.php?id=180$IPV4•线路5
📡卫视频道,#genre#
东方卫视,http://111.61.101.141:199/hls/91/index.m3u8$IPV4•线路1
东方卫视,http://live.catvod.com/catvod.php?id=dfws$IPV4•线路2
东方卫视,http://60.174.40.117:85/tsfile/live/1026_1.m3u8?key=txiptv$IPV4•线路3
东方卫视,https://smart.pendy.dpdns.org/Smart.php?id=dongfangweishi_twn$IPV4•线路4
东方卫视,http://58.17.48.228:808/hls/34/index.m3u8$IPV4•线路5
东方卫视,http://113.15.109.216:59901/tsfile/live/1009_1.m3u8$IPV4•线路6
东方卫视,https://cc06.tv12.xyz/37.m3u8$IPV4•线路7
东方卫视,http://36.32.174.67:60080/newlive/live/hls/24/live.m3u8$IPV4•线路8
东方卫视,http://183.11.239.36:808/hls/114/index.m3u8$IPV4•线路9
东方卫视,http://61.136.172.236:9901/tsfile/live/0107_1.m3u8$IPV4•线路10
东方卫视,http://106.53.99.30/tv/20250803.php?id=东方卫视$IPV4•线路11
东方卫视,http://8.138.7.223/tv/migu2.php?id=29$IPV4•线路12
东方卫视,http://8.138.7.223/tv/migu3.php?id=dfws$IPV4•线路13
东方卫视,http://120.76.248.139/live/bfgd/4200000093.m3u8$IPV4•线路14
东方卫视,http://8.138.7.223/tv/shtv.php?id=dfws$IPV4•线路15
东方卫视,https://tv.iill.top/migu/dfws$IPV4•线路16
东方卫视,https://www.freetv.top/migu/651632648.m3u8?migutoken=fea03586147486830f10198d1357ddbdb1f90d8a4fabed7f599b91df7cd173b82859573313e2a64bdbd02e7d5423e90cdb9bcc45339795dde8be4befbdbab16b89d440fa21688efa23203758b0$IPV4•线路17
东方卫视,https://345iptv.com/?act=play&token=14c120f4699385856214c9cc1c80ed3a&tid=ws&id=4&p=0$IPV4•线路18
东方卫视,http://218.3.138.25:1111/tsfile/live/1020_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路19
东方卫视,https://www.yangshipin.cn/tv/home?pid=600002483$IPV4•线路20
东方卫视,http://39.164.160.249:9901/tsfile/live/0107_1.m3u8$IPV4•线路21
东方卫视,http://58.19.43.46:9901/tsfile/live/1035_1.m3u8$IPV4•线路22
东方卫视,http://8.138.7.223/tv/dl/douyincdn.php?id=20$IPV4•线路23
东方卫视,http://8.138.7.223/tv/dl/careryun.php?id=20$IPV4•线路24
东方卫视,http://a21709.tv.netsite.cc/proxy/694881013/694881013.m3u8$IPV4•线路25
东方卫视,http://1b6467f415.iok.la:9931/tsfile/live/1061_1.m3u8$IPV4•线路26
东方卫视,http://111.14.181.15:9901/tsfile/live/1020_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路27
东方卫视,http://1.24.190.98:10080/hls/66/index.m3u8$IPV4•线路28
东方卫视,http://218.89.240.144:59901/tsfile/live/0107_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路29
东方卫视,http://36.105.100.208:35455/itv/1000000005000265018.m3u8?cdn=ystenlive$IPV4•线路30
东方卫视,http://3501776.xyz:35455/itv/1000000005000265018.m3u8?cdn=ystenlive$IPV4•线路31
东方卫视,https://www.freetv.top/migu/651632648.m3u8?migutoken=67b4219a3e6acdcf288118ed6bf84d3197052966f0bc854079b6038b3fca6437744ca78bb0ea1fad6f61b4c73d0df57bd8b539ec247fd28ce16d1375716bbf774ea19c99e4585bb828fa3851c0$IPV4•线路32
东方卫视,http://3501776.xyz:35455/bptv/10000100000000050000000003873462.m3u8$IPV4•线路33
东方卫视,http://36.105.100.208:35455/bptv/10000100000000050000000003873462.m3u8$IPV4•线路34
东方卫视,http://xiaoya.crccxw.top:35455/bptv/10000100000000050000000003873462.m3u8$IPV4•线路35
东方卫视,http://fjcm-2117.live.iptv.darwinchow.com/PLTV/88888888/224/3221225828/index.m3u8$IPV4•线路36
东方卫视,http://8.138.7.223/tv/shtv.php$IPV4•线路37
东方卫视,http://8.138.7.223/tv/hot.php?id=27$IPV4•线路38
东方卫视,http://58.57.40.22:9901/tsfile/live/1030_1.m3u8$IPV4•线路39
东方卫视,http://112.46.85.60:8009/hls/31/index.m3u8$IPV4•线路40
东方卫视,http://106.116.242.252:9999/rtp/239.254.200.52:8032$IPV4•线路41
东方卫视,http://106.53.99.30/tv/20250717.php?id=0026$IPV4•线路42
东方卫视,http://n1.gzbody.com:85/rtp/239.77.0.98:5146$IPV4•线路43
东方卫视,http://182.150.23.74:808/hls/19/index.m3u8$IPV4•线路44
东方卫视,http://218.13.170.98:9901/tsfile/live/1010_1.m3u8$IPV4•线路45
东方卫视,http://ygbh.site/php/bfgd.php?id=093$IPV4•线路46
东方卫视,http://sh.lnott.top:880/dx35.m3u8$IPV4•线路47
东方卫视,http://111.43.126.240:9003/hls/39/index.m3u8$IPV4•线路48
东方卫视,http://kkk.888.3116598.xyz/api.php?n=tttt&id=FROX54&tk=FgM0vQMejxvG$IPV4•线路49
东方卫视,http://kkk.888.3116598.xyz/api.php?n=tttt&id=DvmNwq&tk=FgM0vQMejxvG$IPV4•线路50
东方卫视,http://kkk.888.3116598.xyz/api.php?n=tttt&id=2usyfP&tk=FgM0vQMejxvG$IPV4•线路51
东方卫视,http://kkk.888.3116598.xyz/api.php?n=tttt&id=YIhhbe&tk=FgM0vQMejxvG$IPV4•线路52
东方卫视,http://kkk.888.3116598.xyz/api.php?n=tttt&id=UPCyWj&tk=FgM0vQMejxvG$IPV4•线路53
东方卫视,http://kkk.888.3116598.xyz/api.php?n=tttt&id=KpSK4i&tk=FgM0vQMejxvG$IPV4•线路54
东方卫视,http://kkk.888.3116598.xyz/api.php?n=tttt&id=ZykvNW&tk=FgM0vQMejxvG$IPV4•线路55
东方卫视,http://106.52.196.79:80/TV/mui.php?id=dfws$IPV4•线路56
东方卫视,https://live.tvfix.org/live/dfhd/index.m3u8$IPV4•线路57
东方卫视,http://153.0.171.163:9901/tsfile/live/0107_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路58
东方卫视,https://txmov2.a.kwimgs.com/bs3/video-hls/5219953535631090825_hlsb.m3u8$IPV4•线路59
东方卫视,https://migu.188766.xyz/?migutoken=5cadf2602a9e1d51d9f0b8353ae62c86&id=%E4%B8%9C%E6%96%B9%E5%8D%AB%E8%A7%86&pp=1$IPV4•线路60
东方卫视,http://gfr.x3322.net:9901/tsfile/live/1085_1.m3u8$IPV4•线路61
东方卫视,http://111.61.236.247:9081/hls/40/index.m3u8$IPV4•线路62
东方卫视,https://mursor.ottiptv.cc/migu/651632648.m3u8?migutoken=359baba2928d41da7c22e43b89536b6891fbeed470e4e216257d158cfa47ec04c1c20d351ea27403de761e1218f0ff3e5d6dcbe2ce0f5f77cf78452df9ab46ea3db820d8b8927689460fd94edc$IPV4•线路63
东方卫视,http://223.109.75.19:8000/060184/index.m3u8$IPV4•线路64
东方卫视,http://124.116.183.146:9901/tsfile/live/0107_1.m3u8$IPV4•线路65
东方卫视,http://106.53.99.30/tv/jzb.php?id=dfws$IPV4•线路66
东方卫视,http://www.cdnstv.com:6398/hls/49/index.m3u8$IPV4•线路67
东方卫视,http://221.13.235.100:9901/tsfile/live/0107_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路68
东方卫视,http://61.156.228.12:8154/tsfile/live/0107_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路69
东方卫视,http://101.66.199.144:9901/tsfile/live/0018_1.m3u8?key=txiptv&playlive=0&authid=0$IPV4•线路70
东方卫视,http://58.221.214.82:9901/tsfile/live/0107_1.m3u8$IPV4•线路71
东方卫视,http://182.113.6.210:9901/tsfile/live/0139_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路72
东方卫视,http://116.128.242.83:9901/tsfile/live/0118_1.m3u8$IPV4•线路73
东方卫视,http://111.14.181.15:9901/tsfile/live/1020_1.m3u8$IPV4•线路74
东方卫视,https://mursor.ottiptv.cc/migu/651632648.m3u8?migutoken=bdb228a54ff650857ae514e17256e78c9be016a04d9269482669ce6005d8cee3fd3c08ef9e4484fad1093edcc63403e1399b21a8eda8483191c292e11a4bc759a2d14edfa38a0a1eed7eb00eeb$IPV4•线路75
东方卫视,http://115.48.160.227:9901/tsfile/live/0107_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路76
东方卫视,http://101.66.199.251:9901/tsfile/live/0018_1.m3u8?key=txiptv&playlive=0&authid=0$IPV4•线路77
东方卫视,http://222.169.85.8:9901/tsfile/live/0018_1.m3u8$IPV4•线路78
东方卫视,http://221.2.148.205:8154/tsfile/live/0107_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路79
东方卫视,http://123.129.70.178:9901/tsfile/live/0107_1.m3u8$IPV4•线路80
东方卫视,http://120.196.232.124:8088/000000001001PLTV/651/224/3221227575/1.m3u8?HlsProfileId=$IPV4•线路81
东方卫视,http://101.35.240.114:88/live.php?id=东方卫视$IPV4•线路82
浙江卫视,http://112.132.10.54:9901/tsfile/live/1007_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路1
浙江卫视,http://111.61.101.141:199/hls/87/index.m3u8$IPV4•线路2
浙江卫视,http://live.catvod.com/catvod.php?id=zjws$IPV4•线路3
浙江卫视,http://60.174.40.117:85/tsfile/live/1031_1.m3u8?key=txiptv$IPV4•线路4
浙江卫视,https://smart.pendy.dpdns.org/Smart.php?id=zhejiang_twn$IPV4•线路5
浙江卫视,http://58.17.48.228:808/hls/32/index.m3u8$IPV4•线路6
浙江卫视,http://110.80.17.38:9999/tsfile/live/0124_1.m3u8$IPV4•线路7
浙江卫视,http://113.26.202.52:1299/tsfile/live/0124_1.m3u8$IPV4•线路8
浙江卫视,https://cc06.tv12.xyz/117.m3u8$IPV4•线路9
浙江卫视,https://ali-m-l.cztv.com/channels/lantian/channel001/1080p.m3u8$IPV4•线路10
浙江卫视,http://l.cztvcloud.com/channels/lantian/SXpinghu3/720p.m3u8$IPV4•线路11
浙江卫视,http://ali-vl.cztv.com/channels/lantian/channel001/360p.m3u8$IPV4•线路12
浙江卫视,http://106.53.99.30/tv/20250803.php?id=浙江卫视$IPV4•线路13
浙江卫视,http://www.cdnstv.com:6398/hls/48/index.m3u8$IPV4•线路14
浙江卫视,http://113.15.109.216:59901/tsfile/live/0124_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路15
浙江卫视,http://116.9.204.242:9901/tsfile/live/0122_2.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路16
浙江卫视,http://183.11.239.36:808/hls/37/index.m3u8$IPV4•线路17
浙江卫视,http://120.76.248.139/live/bfgd/4200000094.m3u8$IPV4•线路18
浙江卫视,http://ali-m-l.cztv.com/channels/lantian/channel001/1080p.m3u8$IPV4•线路19
浙江卫视,https://345iptv.com/?act=play&token=c414ed899b2449ada4b7ee5f2819a02d&tid=ws&id=3&p=0$IPV4•线路20
浙江卫视,https://www.yangshipin.cn/tv/home?pid=600002520$IPV4•线路21
浙江卫视,http://58.57.40.22:9901/tsfile/live/1029_1.m3u8$IPV4•线路22
浙江卫视,http://ali-m-l.cztv.com:80/channels/lantian/channel001/1080p.m3u8$IPV4•线路23
浙江卫视,https://ali-m-l.cztv.com/channels/lantian/channel001/1080p.m3u8?$IPV4•线路24
浙江卫视,http://ali-m-l.cztv.com/channels/lantian/channel01/1080p.m3u8$IPV4•线路25
浙江卫视,http://8.138.7.223/tv/zjws.m3u8$IPV4•线路26
浙江卫视,http://8.138.7.223/tv/dl/douyincdn.php?id=19$IPV4•线路27
浙江卫视,http://8.138.7.223/tv/dl/careryun.php?id=22$IPV4•线路28
浙江卫视,http://a21709.tv.netsite.cc/proxy/257951448/257951448.m3u8$IPV4•线路29
浙江卫视,http://a21709.tv.netsite.cc/proxy/2059640241/2059640241.m3u8$IPV4•线路30
浙江卫视,http://111.14.181.15:9901/tsfile/live/0124_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路31
浙江卫视,http://218.89.240.144:59901/tsfile/live/0124_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路32
浙江卫视,http://cssbyd.imwork.net:8082/hls/22/index.m3u8$IPV4•线路33
浙江卫视,http://36.105.100.208:35455/itv/1000000005000265031.m3u8?cdn=ystenlive$IPV4•线路34
浙江卫视,http://61.156.228.12:8154/tsfile/live/0124_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路35
浙江卫视,http://36.105.100.208:35455/bptv/10000100000000050000000003873464.m3u8$IPV4•线路36
浙江卫视,http://xiaoya.crccxw.top:35455/bptv/10000100000000050000000003873464.m3u8$IPV4•线路37
浙江卫视,http://fjcm-2118.live.iptv.darwinchow.com/PLTV/88888888/224/3221225825/index.m3u8$IPV4•线路38
浙江卫视,http://8.138.7.223/tv/hot.php?id=29$IPV4•线路39
浙江卫视,http://106.116.242.252:9999/rtp/239.254.200.53:8036$IPV4•线路40
浙江卫视,http://106.53.99.30/tv/20250717.php?id=0028$IPV4•线路41
浙江卫视,http://n1.gzbody.com:85/rtp/239.77.0.89:5146$IPV4•线路42
浙江卫视,http://n1.gzbody.com:85/rtp/239.77.1.33:5146$IPV4•线路43
浙江卫视,http://112.46.85.60:8009/hls/34/index.m3u8$IPV4•线路44
浙江卫视,http://ygbh.site/php/bfgd.php?id=094$IPV4•线路45
浙江卫视,http://sh.lnott.top:880/dx32.m3u8$IPV4•线路46
浙江卫视,http://111.43.126.240:9003/hls/40/index.m3u8$IPV4•线路47
浙江卫视,http://58.221.214.82:9901/tsfile/live/0124_1.m3u8$IPV4•线路48
浙江卫视,http://113.57.111.4:1111/tsfile/live/1020_1.m3u8$IPV4•线路49
浙江卫视,http://116.9.204.242:9901/tsfile/live/0122_2.m3u8$IPV4•线路50
浙江卫视,http://58.19.43.46:9901/tsfile/live/1037_1.m3u8$IPV4•线路51
浙江卫视,http://218.3.138.25:1111/tsfile/live/1019_1.m3u8$IPV4•线路52
浙江卫视,http://223.241.247.214:9901/tsfile/live/1010_1.m3u8$IPV4•线路53
浙江卫视,http://123.130.84.106:8154/tsfile/live/0124_1.m3u8$IPV4•线路54
浙江卫视,http://61.156.228.12:8154/tsfile/live/0124_1.m3u8$IPV4•线路55
浙江卫视,http://kkk.888.3116598.xyz/api.php?n=tttt&id=OkLY1P&tk=FgM0vQMejxvG$IPV4•线路56
浙江卫视,http://kkk.888.3116598.xyz/api.php?n=tttt&id=ER7NWB&tk=FgM0vQMejxvG$IPV4•线路57
浙江卫视,http://kkk.888.3116598.xyz/api.php?n=tttt&id=Wp4Edj&tk=FgM0vQMejxvG$IPV4•线路58
浙江卫视,http://kkk.888.3116598.xyz/api.php?n=tttt&id=L61sZ4&tk=FgM0vQMejxvG$IPV4•线路59
浙江卫视,http://kkk.888.3116598.xyz/api.php?n=tttt&id=nHn2gE&tk=FgM0vQMejxvG$IPV4•线路60
浙江卫视,http://kkk.888.3116598.xyz/api.php?n=tttt&id=6Wckpl&tk=FgM0vQMejxvG$IPV4•线路61
浙江卫视,http://kkk.888.3116598.xyz/api.php?n=tttt&id=KV23BZ&tk=FgM0vQMejxvG$IPV4•线路62
浙江卫视,http://kkk.888.3116598.xyz/api.php?n=tttt&id=3erJTZ&tk=FgM0vQMejxvG$IPV4•线路63
浙江卫视,https://migu.188766.xyz/?migutoken=e42c7b0a9763c6e07455f36a33811a4c&id=%E6%B5%99%E6%B1%9F%E5%8D%AB%E8%A7%86&pp=1$IPV4•线路64
浙江卫视,http://153.0.171.163:9901/tsfile/live/0124_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路65
浙江卫视,http://223.109.75.19:8000/925335/index.m3u8$IPV4•线路66
浙江卫视,http://223.105.252.8/PLTV/4/224/3221228147/index.m3u8$IPV4•线路67
浙江卫视,http://106.53.99.30/tv/jzb.php?id=zjws$IPV4•线路68
浙江卫视,http://221.13.235.100:9901/tsfile/live/0124_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路69
浙江卫视,http://115.48.160.227:9901/tsfile/live/0124_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路70
浙江卫视,http://101.66.199.144:9901/tsfile/live/0124_1.m3u8?key=txiptv&playlive=0&authid=0$IPV4•线路71
浙江卫视,http://111.61.236.247:9081/hls/25/index.m3u8$IPV4•线路72
浙江卫视,http://182.113.6.210:9901/tsfile/live/0131_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路73
浙江卫视,http://101.66.199.251:9901/tsfile/live/0124_1.m3u8?key=txiptv&playlive=0&authid=0$IPV4•线路74
浙江卫视,http://183.215.134.239:19901/tsfile/live/0124_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路75
浙江卫视,http://221.2.148.205:8154/tsfile/live/0124_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路76
浙江卫视,http://218.13.170.98:9901/tsfile/live/1002_1.m3u8$IPV4•线路77
浙江卫视,http://120.196.232.124:8088/000000001001PLTV/651/224/3221227638/1.m3u8?HlsProfileId=$IPV4•线路78
浙江卫视,https://ali-m-l.cztv.com/channels/lantian/channel001/1080p.m3u8$IPV4•线路79
浙江卫视,http://101.35.240.114:88/live.php?id=浙江卫视$IPV4•线路80
湖南卫视,http://112.132.10.54:9901/tsfile/live/0128_1.m3u8?key=txiptv&playlive=0&authid=0$IPV4•线路1
湖南卫视,http://221.7.175.154:8445/tsfile/live/0128_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路2
湖南卫视,http://111.61.101.141:199/hls/86/index.m3u8$IPV4•线路3
